observation_date,WPU10
1977-05-01,69.100
1977-06-01,68.900
1977-07-01,69.800
1977-08-01,70.200
1977-09-01,70.500
1977-10-01,70.200
1977-11-01,70.300
1977-12-01,70.700
1978-01-01,71.400
1978-02-01,72.600
1978-03-01,73.300
1978-04-01,74.200
1978-05-01,74.500
1978-06-01,74.900
1978-07-01,75.400
1978-08-01,76.600
1978-09-01,76.700
1978-10-01,77.600
1978-11-01,78.100
1978-12-01,78.500
1979-01-01,80.200
1979-02-01,82.000
1979-03-01,83.500
1979-04-01,84.900
1979-05-01,84.900
1979-06-01,85.600
1979-07-01,86.500
1979-08-01,86.800
1979-09-01,87.400
1979-10-01,89.400
1979-11-01,89.900
1979-12-01,90.700
1980-01-01,94.300
1980-02-01,95.800
1980-03-01,95.100
1980-04-01,94.300
1980-05-01,93.400
1980-06-01,93.500
1980-07-01,93.700
1980-08-01,94.500
1980-09-01,95.300
1980-10-01,96.800
1980-11-01,96.500
1980-12-01,96.400
1981-01-01,97.500
1981-02-01,97.500
1981-03-01,98.300
1981-04-01,99.100
1981-05-01,99.200
1981-06-01,98.900
1981-07-01,100.100
1981-08-01,100.800
1981-09-01,101.100
1981-10-01,101.200
1981-11-01,100.900
1981-12-01,100.500
1982-01-01,101.000
1982-02-01,100.900
1982-03-01,100.400
1982-04-01,100.500
1982-05-01,100.400
1982-06-01,99.200
1982-07-01,99.300
1982-08-01,99.200
1982-09-01,100.000
1982-10-01,100.000
1982-11-01,99.600
1982-12-01,99.400
1983-01-01,99.600
1983-02-01,101.000
1983-03-01,100.900
1983-04-01,101.000
1983-05-01,101.500
1983-06-01,101.500
1983-07-01,101.900
1983-08-01,102.200
1983-09-01,103.000
1983-10-01,103.100
1983-11-01,103.100
1983-12-01,103.400
1984-01-01,103.700
1984-02-01,104.400
1984-03-01,105.000
1984-04-01,105.400
1984-05-01,105.200
1984-06-01,105.200
1984-07-01,104.800
1984-08-01,104.800
1984-09-01,104.700
1984-10-01,104.800
1984-11-01,104.900
1984-12-01,104.600
1985-01-01,104.400
1985-02-01,104.600
1985-03-01,104.600
1985-04-01,105.000
1985-05-01,104.900
1985-06-01,104.400
1985-07-01,104.300
1985-08-01,104.300
1985-09-01,104.200
1985-10-01,104.200
1985-11-01,103.900
1985-12-01,103.900
1986-01-01,103.100
1986-02-01,103.200
1986-03-01,103.200
1986-04-01,103.100
1986-05-01,103.000
1986-06-01,103.000
1986-07-01,102.900
1986-08-01,103.100
1986-09-01,103.300
1986-10-01,103.400
1986-11-01,103.400
1986-12-01,103.300
1987-01-01,103.700
1987-02-01,103.800
1987-03-01,104.000
1987-04-01,104.400
1987-05-01,105.200
1987-06-01,105.800
1987-07-01,106.700
1987-08-01,107.700
1987-09-01,108.800
1987-10-01,110.800
1987-11-01,111.700
1987-12-01,112.900
1988-01-01,114.400
1988-02-01,114.700
1988-03-01,115.400
1988-04-01,116.900
1988-05-01,117.400
1988-06-01,118.000
1988-07-01,119.200
1988-08-01,119.800
1988-09-01,120.200
1988-10-01,121.400
1988-11-01,122.800
1988-12-01,124.000
1989-01-01,125.300
1989-02-01,125.100
1989-03-01,125.600
1989-04-01,125.600
1989-05-01,125.200
1989-06-01,124.000
1989-07-01,123.000
1989-08-01,123.000
1989-09-01,123.700
1989-10-01,123.900
1989-11-01,122.800
1989-12-01,121.700
1990-01-01,121.700
1990-02-01,120.900
1990-03-01,122.000
1990-04-01,122.900
1990-05-01,123.100
1990-06-01,122.600
1990-07-01,122.900
1990-08-01,124.200
1990-09-01,124.600
1990-10-01,124.500
1990-11-01,123.300
1990-12-01,122.400
1991-01-01,122.400
1991-02-01,121.900
1991-03-01,121.500
1991-04-01,121.300
1991-05-01,120.500
1991-06-01,119.700
1991-07-01,119.600
1991-08-01,119.500
1991-09-01,119.500
1991-10-01,119.300
1991-11-01,118.900
1991-12-01,118.700
1992-01-01,118.200
1992-02-01,118.900
1992-03-01,119.400
1992-04-01,119.600
1992-05-01,119.500
1992-06-01,119.600
1992-07-01,120.000
1992-08-01,120.200
1992-09-01,119.600
1992-10-01,118.800
1992-11-01,118.200
1992-12-01,118.500
1993-01-01,118.900
1993-02-01,119.200
1993-03-01,119.000
1993-04-01,118.700
1993-05-01,118.400
1993-06-01,118.900
1993-07-01,119.500
1993-08-01,119.500
1993-09-01,119.500
1993-10-01,119.400
1993-11-01,119.600
1993-12-01,120.200
1994-01-01,120.700
1994-02-01,121.700
1994-03-01,122.300
1994-04-01,122.500
1994-05-01,122.700
1994-06-01,123.500
1994-07-01,124.700
1994-08-01,125.500
1994-09-01,126.500
1994-10-01,127.300
1994-11-01,129.400
1994-12-01,130.600
1995-01-01,133.400
1995-02-01,134.600
1995-03-01,134.700
1995-04-01,135.200
1995-05-01,134.700
1995-06-01,134.800
1995-07-01,135.200
1995-08-01,135.500
1995-09-01,135.000
1995-10-01,134.100
1995-11-01,133.700
1995-12-01,133.400
1996-01-01,132.800
1996-02-01,131.800
1996-03-01,131.800
1996-04-01,132.000
1996-05-01,132.400
1996-06-01,131.900
1996-07-01,130.400
1996-08-01,130.000
1996-09-01,130.000
1996-10-01,129.400
1996-11-01,129.400
1996-12-01,129.900
1997-01-01,131.000
1997-02-01,131.600
1997-03-01,132.200
1997-04-01,131.800
1997-05-01,132.200
1997-06-01,132.500
1997-07-01,132.000
1997-08-01,132.200
1997-09-01,132.000
1997-10-01,131.700
1997-11-01,131.300
1997-12-01,130.600
1998-01-01,130.100
1998-02-01,130.000
1998-03-01,129.500
1998-04-01,129.600
1998-05-01,129.200
1998-06-01,128.700
1998-07-01,127.900
1998-08-01,127.200
1998-09-01,126.700
1998-10-01,125.500
1998-11-01,124.800
1998-12-01,124.000
1999-01-01,123.500
1999-02-01,123.400
1999-03-01,122.900
1999-04-01,123.100
1999-05-01,123.800
1999-06-01,123.800
1999-07-01,124.400
1999-08-01,124.900
1999-09-01,125.500
1999-10-01,126.300
1999-11-01,126.600
1999-12-01,127.300
2000-01-01,128.300
2000-02-01,128.800
2000-03-01,128.700
2000-04-01,128.600
2000-05-01,128.200
2000-06-01,127.900
2000-07-01,128.000
2000-08-01,128.000
2000-09-01,128.400
2000-10-01,127.900
2000-11-01,126.800
2000-12-01,126.900
2001-01-01,126.900
2001-02-01,126.600
2001-03-01,126.600
2001-04-01,126.000
2001-05-01,126.100
2001-06-01,125.800
2001-07-01,125.500
2001-08-01,125.000
2001-09-01,124.900
2001-10-01,124.100
2001-11-01,123.600
2001-12-01,123.600
2002-01-01,123.700
2002-02-01,124.000
2002-03-01,124.500
2002-04-01,125.000
2002-05-01,125.600
2002-06-01,126.400
2002-07-01,126.800
2002-08-01,126.600
2002-09-01,127.100
2002-10-01,127.000
2002-11-01,127.300
2002-12-01,127.200
2003-01-01,127.600
2003-02-01,128.300
2003-03-01,128.500
2003-04-01,128.200
2003-05-01,128.300
2003-06-01,128.300
2003-07-01,128.400
2003-08-01,129.000
2003-09-01,129.500
2003-10-01,130.200
2003-11-01,131.400
2003-12-01,133.100
2004-01-01,135.900
2004-02-01,140.200
2004-03-01,143.900
2004-04-01,146.500
2004-05-01,147.000
2004-06-01,147.300
2004-07-01,151.300
2004-08-01,154.000
2004-09-01,154.700
2004-10-01,157.100
2004-11-01,158.600
2004-12-01,159.000
2005-01-01,160.100
2005-02-01,160.500
2005-03-01,160.400
2005-04-01,161.100
2005-05-01,159.400
2005-06-01,157.600
2005-07-01,157.400
2005-08-01,158.400
2005-09-01,161.100
2005-10-01,161.900
2005-11-01,165.000
2005-12-01,166.700
2006-01-01,168.600
2006-02-01,170.900
2006-03-01,172.000
2006-04-01,176.900
2006-05-01,184.200
2006-06-01,184.900
2006-07-01,187.500
2006-08-01,187.000
2006-09-01,187.700
2006-10-01,187.300
2006-11-01,186.000
2006-12-01,186.500
2007-01-01,185.700
2007-02-01,187.200
2007-03-01,191.100
2007-04-01,195.400
2007-05-01,196.300
2007-06-01,195.900
2007-07-01,196.600
2007-08-01,195.500
2007-09-01,194.500
2007-10-01,195.000
2007-11-01,194.300
2007-12-01,194.100
2008-01-01,197.500
2008-02-01,201.800
2008-03-01,208.000
2008-04-01,217.600
2008-05-01,223.400
2008-06-01,226.900
2008-07-01,231.800
2008-08-01,230.900
2008-09-01,223.700
2008-10-01,209.100
2008-11-01,195.900
2008-12-01,189.700
2009-01-01,187.000
2009-02-01,183.900
2009-03-01,181.700
2009-04-01,179.900
2009-05-01,180.500
2009-06-01,181.700
2009-07-01,183.500
2009-08-01,189.100
2009-09-01,192.100
2009-10-01,193.300
2009-11-01,193.000
2009-12-01,196.000
2010-01-01,200.500
2010-02-01,200.800
2010-03-01,205.000
2010-04-01,210.300
2010-05-01,210.100
2010-06-01,207.400
2010-07-01,205.000
2010-08-01,206.500
2010-09-01,208.200
2010-10-01,210.400
2010-11-01,212.200
2010-12-01,214.800
2011-01-01,219.800
2011-02-01,224.200
2011-03-01,225.700
2011-04-01,229.200
2011-05-01,228.300
2011-06-01,228.400
2011-07-01,230.000
2011-08-01,229.000
2011-09-01,228.100
2011-10-01,223.800
2011-11-01,222.500
2011-12-01,222.300
2012-01-01,223.600
2012-02-01,225.200
2012-03-01,225.300
2012-04-01,224.300
2012-05-01,222.700
2012-06-01,218.500
2012-07-01,215.600
2012-08-01,215.700
2012-09-01,217.700
2012-10-01,216.100
2012-11-01,216.100
2012-12-01,217.400
2013-01-01,216.700
2013-02-01,216.500
2013-03-01,216.200
2013-04-01,214.900
2013-05-01,212.400
2013-06-01,211.700
2013-07-01,211.300
2013-08-01,212.500
2013-09-01,211.800
2013-10-01,211.800
2013-11-01,212.700
2013-12-01,213.500
2014-01-01,215.400
2014-02-01,215.000
2014-03-01,214.200
2014-04-01,215.000
2014-05-01,215.300
2014-06-01,215.000
2014-07-01,216.300
2014-08-01,216.700
2014-09-01,216.700
2014-10-01,214.800
2014-11-01,213.300
2014-12-01,212.700
2015-01-01,211.300
2015-02-01,206.900
2015-03-01,205.400
2015-04-01,204.200
2015-05-01,204.000
2015-06-01,203.300
2015-07-01,200.600
2015-08-01,197.600
2015-09-01,196.400
2015-10-01,193.900
2015-11-01,190.700
2015-12-01,188.800
