code,entry_date,exit_date,score,vol60_ann,turnover_yi,adx,wt1,f_fund,f_val,f_regime,f1_sig,f2_fund,f3_val,f4_vol,f5_liq,f6_trend,f7_regime,f8_analyst,base,pos_v1,pos_v4,pos_v6,pos_v6b_nocap,pos_v6b_cap15,pos_v6b_flo20,entry_idx,exit_idx,ep_alpha
000061,2024-11-13,2024-11-13,4,0.35569748003775753,0.0060045661,54.36359606674447,61.62610306300444,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1695,1695,0.008049872253716492
000061,2024-11-21,2024-11-22,4,0.35933283759608586,0.011785939400000002,47.08294369124271,34.1737401536641,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1701,1702,0.0670173268944356
000061,2024-11-27,2024-11-27,5,0.3605038250377224,0.011038049,50.12431439401835,56.44119444505608,1.0,0.8,1.2,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.52992,0.69,0.69,0.69,0.69,1705,1705,0.04947831094401308
000061,2024-12-03,2024-12-04,4,0.3732506119266721,0.012659558399999998,55.3207412095001,69.90693267638729,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1709,1710,-0.009469127192209572
000061,2024-12-09,2024-12-17,4,0.3720375855446144,0.0070421597999999995,54.405836673671566,60.06372158360614,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1713,1719,-0.023436221361495424
000061,2025-04-08,2025-04-08,4,0.34449241128384844,0.0288825975,29.517053705111792,34.91419636314511,1.0,0.8,0.8,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.5,0.5,0.25600000000000006,0.5,0.5,0.5,0.5,1791,1791,0.002664921317219255
000061,2025-04-10,2025-04-10,4,0.34989052083253475,0.049921968,33.84690088397583,53.15779730388316,1.0,0.8,0.8,1.0,1.0,0.8,1.0,0.8,1.2,0.8,1.0,0.5,0.5,0.3072000000000001,0.6,0.6,0.6,0.6,1793,1793,-0.05945551378192736
000061,2025-04-14,2025-04-14,5,0.3651888756810255,0.026922762000000003,35.953297833568094,52.33995174224313,1.0,0.8,0.8,1.15,1.0,0.8,1.0,0.8,1.2,0.8,1.0,0.5,0.5,0.35328000000000004,0.69,0.69,0.69,0.69,1795,1795,-0.01836994186322708
000061,2025-09-01,2025-09-09,4,0.36047079413586164,0.11123636199999999,40.74477901528144,92.74724272139551,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1891,1897,0.13282245830794026
000061,2025-09-11,2025-09-24,4,0.42079924801718593,0.07414733220000001,48.177994256633916,80.20082326333878,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1899,1908,-0.12762240034022562
000061,2025-11-17,2025-11-21,4,0.5885653825884491,0.04790331899999999,37.84580317202009,41.45076879640267,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1940,1944,0.005383793302066502
000061,2025-11-25,2025-11-26,4,0.5949774799362266,0.0256797806,41.71205854791848,38.14455672894493,1.0,0.8,0.8,1.0,1.0,0.8,1.0,0.8,1.2,0.8,1.0,0.5,0.5,0.3072000000000001,0.6,0.6,0.6,0.6,1946,1947,-0.053276836605048686
000061,2025-11-28,2025-12-02,4,0.5381885440846572,0.016509658,37.043274269825275,15.018653247890809,1.0,0.8,0.8,1.0,1.0,0.8,1.0,0.8,1.2,0.8,1.0,0.5,0.5,0.3072000000000001,0.6,0.6,0.6,0.6,1949,1951,-0.01153680524896966
000061,2025-12-30,2025-12-31,4,0.5058956058331386,0.038661744000000005,31.529696586813007,42.213003792036346,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1971,1972,-0.06516168590581314
000070,2024-11-13,2024-11-21,4,0.3856998971251955,0.021507875,51.85214353218762,70.78465103859833,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1695,1701,-0.04985926950350643
000070,2024-11-25,2024-11-25,4,0.41572487976944095,0.0083810676,38.494449163514645,16.416610721645064,0.6,0.9,1.2,1.0,0.6,0.9,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31104000000000004,0.6,0.6,0.6,0.6,1703,1703,0.009986485707210462
000070,2025-02-26,2025-03-05,4,0.3369236044774829,0.0140214555,26.390851678107413,64.6601486075562,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.2304,0.5,0.5,0.5,0.5,1763,1768,0.0069703851717719595
000070,2025-03-10,2025-03-11,4,0.3274756408084499,0.005237509600000001,29.564837529290426,48.91690207019425,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.2304,0.5,0.5,0.5,0.5,1771,1772,-0.00013622426334360506
000070,2025-06-25,2025-06-25,5,0.3038373618037679,0.0152817,43.817172494400765,61.03428933881542,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1843,1843,0.016829713479830696
000070,2025-06-30,2025-06-30,4,0.3043460984841354,0.0198752512,46.714611184567694,74.445397737472,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1846,1846,0.02920414131706183
000070,2025-07-02,2025-07-02,4,0.3089408290137623,0.016112115300000004,49.37733141501697,78.15862026919815,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1848,1848,-0.031559393569736895
000070,2025-08-07,2025-08-07,5,0.3675539589449857,0.11146549520000001,28.262641688492337,16.931159634907868,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.26496,0.575,0.575,0.575,0.575,1874,1874,-0.038366974404389645
000070,2025-08-18,2025-08-19,4,0.49686433640451405,0.15787746,46.6424999162113,69.72873773292797,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1881,1882,-0.08212278911281715
000070,2025-08-26,2025-08-26,5,0.5789187035343523,0.2307858052,50.37251163831172,56.974471932863075,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1887,1887,-0.02998426360191719
000070,2025-08-28,2025-08-28,4,0.6152032055736887,0.1937020766,53.25766255395011,64.5753940921627,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1889,1889,-0.03260210303596944
000070,2025-11-28,2025-12-09,4,0.6167864187645912,0.38293673100000003,33.45124699771718,48.56800223881939,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1949,1956,0.024561351957566695
000070,2025-12-12,2025-12-12,4,0.7288772269224183,0.2122469622,36.72106173801991,36.981499826381715,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1959,1959,-0.056879275700232
000070,2026-02-13,2026-02-25,4,0.9127362531752491,0.359613189,32.278220837566316,62.513778824109636,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,2002,2004,-0.005659429082389408
000070,2026-02-27,2026-02-27,4,0.860034210397449,0.2300739269,36.93575186444208,57.08912747366777,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,2006,2006,0.10386304821660412
000070,2026-03-10,2026-03-10,4,0.8758799075850247,0.2354102118,31.959522386145945,28.204821166002386,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,2013,2013,0.006415668509241439
000070,2026-03-12,2026-03-12,5,0.8548665196759073,0.19384606919999997,30.299071537249176,25.946631102387556,0.6,0.8,0.8,1.15,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.14837759999999997,0.69,0.69,0.69,0.69,2015,2015,-0.009228063987132974
000070,2026-04-13,2026-04-16,5,0.8623947755922562,0.393455076,25.822650985181202,42.52449627619926,0.6,0.8,0.8,1.15,0.6,0.8,0.7,0.8,1.0,0.8,1.0,0.5,0.5,0.12364799999999998,0.575,0.575,0.575,0.575,2036,2039,-0.08390880956390308
000070,2026-04-20,2026-04-23,4,0.8586461451706372,0.3220006347,28.93627838763575,44.99263297961911,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.0,1.2,1.0,0.5,0.5,0.16127999999999998,0.5,0.5,0.5,0.5,2041,2044,-0.026716950023350793
000070,2026-04-27,2026-04-27,4,0.8636988633216884,0.20519208449999998,30.12190600877074,38.62620052934878,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,2046,2046,-0.02827306213043127
000070,2026-05-08,2026-05-11,5,0.8875428268237022,0.33884542230000003,25.239664290156668,9.943584898147785,0.6,0.8,1.2,1.15,0.6,0.8,0.7,0.8,1.0,1.2,1.0,0.5,0.5,0.18547199999999997,0.575,0.575,0.575,0.575,2052,2053,0.023647979486379672
000547,2024-11-13,2024-11-13,5,0.5062912650455267,0.0375773895,50.52463967244055,63.97704792169446,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1695,1695,-0.0074117620678316315
000547,2025-02-25,2025-02-28,4,0.3537167382290759,0.0346733699,25.080896104077464,47.235107646478006,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.2304,0.5,0.5,0.5,0.5,1762,1765,-0.02980256827818204
000547,2025-07-01,2025-07-01,4,0.386259544796572,0.07120128399999999,28.706249616606105,61.82580795032737,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.2304,0.5,0.5,0.5,0.5,1847,1847,-0.022111877377668274
000547,2025-07-10,2025-07-10,5,0.31018105905209475,0.0209138342,30.907767638860687,34.87034549322737,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1854,1854,0.00030166798860341293
000547,2025-08-14,2025-08-14,4,0.3340797201121655,0.09403339779999999,35.92619665313699,68.97729147081873,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1879,1879,-0.028864503638806993
000547,2025-08-20,2025-08-20,5,0.3315310119113795,0.0391597632,36.050429451086096,41.7558307739124,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1883,1883,0.005563611809906737
000547,2025-08-22,2025-08-22,4,0.3283925117449896,0.037235216999999994,35.41451867323748,32.19983614178882,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1885,1885,0.02040618641576405
000547,2025-08-28,2025-08-28,4,0.3512344160479128,0.045981502800000004,33.89723194535267,28.614149252061544,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1889,1889,0.001480242823627239
000547,2025-11-04,2025-11-04,4,0.36514051545685033,0.12264435,36.404882043439784,49.322323205321304,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1931,1931,-0.02253600600887958
000547,2025-11-07,2025-11-07,5,0.36713214286910134,0.051369403200000004,38.57822283240572,47.88386179487204,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1934,1934,-0.017763617534915704
000547,2025-11-13,2025-11-13,4,0.3561641820707316,0.038242525500000006,36.076848647584136,30.093932798729316,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1938,1938,0.10815849491602408
000547,2025-11-21,2025-11-21,4,0.5888924356528477,0.51189184,49.504314888045535,83.18004468804315,0.6,0.8,0.8,1.0,0.6,0.8,1.0,0.8,1.2,0.8,1.0,0.5,0.5,0.18432,0.6,0.6,0.6,0.6,1944,1944,0.074863957574186
000547,2025-11-25,2025-12-03,4,0.6163010884643226,0.867387867,50.70165327271728,83.41492426226297,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1946,1952,0.272502998146916
000547,2025-12-09,2025-12-25,4,0.7468039402412917,1.3582714609,54.35446238036646,88.28123616310444,0.6,0.8,1.2,1.0,0.6,0.8,0.7,1.0,1.2,1.2,1.0,0.5,0.5,0.24191999999999997,0.6,0.6,0.6,0.6,1956,1968,0.18620960891290675
000547,2026-01-06,2026-01-06,4,0.84669289309254,1.7283256223999999,63.770696544694275,79.92682374001927,0.6,0.8,1.2,1.0,0.6,0.8,0.7,1.0,1.2,1.2,1.0,0.5,0.5,0.24191999999999997,0.6,0.6,0.6,0.6,1974,1974,0.05965120020569513
000547,2026-01-08,2026-01-23,4,0.8510187526197802,1.6684789210999997,66.73449719112605,79.87172296694047,0.6,0.8,1.2,1.0,0.6,0.8,0.7,1.0,1.2,1.2,1.0,0.5,0.5,0.24191999999999997,0.6,0.6,0.6,0.6,1976,1987,-0.4304278149207234
000547,2026-01-27,2026-01-27,4,1.0052609786881308,0.557470055,39.16437031095356,-1.4942109751498405,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.0,0.8,1.0,0.5,0.5,0.10752,0.5,0.5,0.5,0.5,1989,1989,-0.04521286346659724
000592,2024-11-13,2024-11-14,4,0.6481636175427276,0.0487982296,51.519223297384485,76.39466755936527,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1695,1696,-0.05595455513755534
000592,2024-11-19,2024-11-22,4,0.6779736445398564,0.0231467423,48.33628440427019,49.01317304608719,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1699,1702,-0.03938269461373373
000592,2024-11-29,2024-12-02,5,0.674155009647858,0.034151458499999995,38.57334387287564,18.627017968828607,0.6,0.8,1.2,1.15,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.22256639999999997,0.69,0.69,0.69,0.69,1707,1708,0.13412396640568502
000592,2024-12-04,2024-12-04,4,0.7108734703683667,0.093209936,40.55888748964339,48.113969891783285,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1710,1710,-0.017977216248044454
000592,2024-12-12,2024-12-13,4,0.7310656645395714,0.140846256,44.86256336829257,59.213006920400325,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1716,1717,0.11422499901735755
000592,2024-12-17,2024-12-17,4,0.756347771375795,0.1213033544,49.299239747186604,68.46273853711453,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1719,1719,-0.06809005076869519
000592,2025-01-08,2025-01-08,5,0.8016277218711179,0.09633827699999999,38.83091309154502,17.175840366914894,0.6,0.8,0.8,1.15,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.14837759999999997,0.69,0.69,0.69,0.69,1734,1734,-0.02998958460401309
000592,2025-03-14,2025-03-14,4,0.6781140142688745,0.10591267299999998,25.121444086101505,40.89004679175487,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.0,1.2,1.0,0.5,0.5,0.16127999999999998,0.5,0.5,0.5,0.5,1775,1775,0.06584745149560099
000592,2025-03-18,2025-03-26,4,0.7005162035569941,0.1146356492,30.335284798976804,53.00745147157051,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1777,1783,-0.0652490970229235
000592,2025-04-02,2025-04-03,4,0.634399241570042,0.07789225729999999,26.963772484379277,6.865195614493996,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.0,0.8,1.0,0.5,0.5,0.10752,0.5,0.5,0.5,0.5,1788,1789,0.001806971636841792
000592,2025-08-28,2025-09-08,4,0.31969514306501184,0.14865565109999998,36.22923484021671,74.03839513282956,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1889,1896,-0.095515608566139
000592,2025-09-10,2025-09-17,4,0.3735300894396906,0.031343057599999995,38.90501051867132,18.947788868867754,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1898,1903,-0.0001803488293405306
000592,2025-09-24,2025-09-24,4,0.37729778227483896,0.028509543999999998,34.06799731554509,11.260854591982822,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1908,1908,-0.03415990275308168
000592,2025-10-17,2025-10-17,5,0.45883131404295674,0.110199985,35.0086142356027,34.32353800488718,0.6,0.8,1.2,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.31795199999999996,0.69,0.69,0.69,0.69,1919,1919,0.08273227835583057
000592,2025-10-23,2025-10-23,4,0.5481035614071075,0.18563486829999998,38.10865211535095,58.97939038315059,0.6,0.8,1.2,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.27648,0.6,0.6,0.6,0.6,1923,1923,0.07450444241593439
000592,2025-11-06,2025-11-21,4,0.775147609139346,0.5716463028000001,61.29324930806044,95.46041522046907,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1933,1944,0.18271509322377102
000592,2025-11-25,2025-11-25,4,0.9102789725216017,0.547717947,56.529754547717275,69.33143469142458,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1946,1946,-0.061744423337805554
000592,2025-11-27,2025-12-01,4,0.9250206240624121,0.4482085725,50.691288692373824,54.79724562274632,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1948,1950,0.23333217641771303
000592,2025-12-03,2025-12-03,4,0.9596991654036938,0.8096032153999999,47.305144479022424,63.818293771771486,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1952,1952,-0.014793287754551973
000592,2025-12-05,2025-12-08,4,0.9531254662614567,0.6183380936999999,45.31627051612203,59.58795582926066,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1954,1955,-0.008756754685483873
000592,2025-12-11,2025-12-12,4,0.9521213956001421,0.5997628275,43.59561040659638,62.21048430452902,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1958,1959,0.13747789041392386
000592,2025-12-17,2025-12-19,4,0.9936497214879544,0.7787730312000001,46.118182897058276,72.00194433325157,0.6,0.8,0.8,1.0,0.6,0.8,0.7,0.8,1.2,0.8,1.0,0.5,0.5,0.129024,0.6,0.6,0.6,0.6,1962,1964,-0.0899937231641334
000592,2025-12-23,2025-12-29,4,1.0288141134335524,0.6976267067,43.716434160513494,50.231675259979006,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1966,1970,0.20437488435083437
000592,2025-12-31,2026-01-12,4,1.0483942611610821,0.7908147940000001,42.61188168936115,60.340775402232524,0.6,0.8,1.2,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.19353599999999996,0.6,0.6,0.6,0.6,1972,1978,-0.10251356168419445
000603,2025-01-24,2025-02-10,4,0.33431000652258763,0.014661998,25.867555656558586,45.65560386879628,1.0,0.8,0.8,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.5,0.5,0.25600000000000006,0.5,0.5,0.5,0.5,1746,1751,-0.042044601632784256
000603,2025-02-12,2025-02-12,4,0.2815182037397994,0.015049817999999998,34.150545108031594,44.09176859587495,1.0,0.8,1.2,1.0,1.0,0.8,1.1,0.8,1.2,1.2,1.0,0.5,0.5,0.5068800000000001,0.6,0.6,0.6,0.6,1753,1753,0.011769594209640223
000603,2025-02-14,2025-02-14,4,0.28219156769977466,0.022738706799999998,34.693249955974075,42.13508918657342,1.0,0.8,1.2,1.0,1.0,0.8,1.1,0.8,1.2,1.2,1.0,0.5,0.5,0.5068800000000001,0.6,0.6,0.6,0.6,1755,1755,-0.03239059709541577
000603,2025-03-20,2025-03-21,4,0.3036170523403178,0.032818267799999995,37.08133169669227,55.10711432635298,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1779,1780,-0.010829979881094045
000603,2025-03-26,2025-03-31,4,0.3087688875978489,0.030675230300000002,37.33390500864878,47.86146451421684,1.0,0.8,1.2,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.46080000000000004,0.6,0.6,0.6,0.6,1783,1786,0.0025698851551344427
000603,2025-06-11,2025-06-23,4,0.5117584478724836,0.033477948,25.85940516840844,44.100151004735565,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.4608,0.5,0.5,0.5,0.5,1833,1841,-0.06149511135970164
000603,2025-06-25,2025-07-01,4,0.49804487421714133,0.017877608,29.33606326933242,14.761795289682004,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.4608,0.5,0.5,0.5,0.5,1843,1847,0.026757989347091775
000603,2025-07-03,2025-07-03,5,0.49836336794369046,0.0351434835,29.810525342134813,19.76670033802021,1.2,0.8,1.2,1.15,1.2,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.52992,0.575,0.575,0.575,0.575,1849,1849,-0.018681251683347142
000603,2025-07-22,2025-07-24,4,0.411839300975674,0.053041473,30.004141307951425,38.757354139805514,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.55296,0.6,0.6,0.6,0.6,1862,1864,-0.02026548399402485
000603,2025-08-01,2025-08-01,4,0.4039643774691815,0.0154061406,27.06452117111719,1.1517786731259987,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.0,1.2,1.0,0.5,0.5,0.4608,0.5,0.5,0.5,0.5,1870,1870,0.024567165545625106
000603,2025-09-04,2025-09-11,4,0.4549184757633322,0.0760153324,37.56348027174694,78.48167906537982,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.55296,0.6,0.6,0.6,0.6,1894,1899,0.08416427300396767
000603,2025-09-16,2025-09-18,4,0.48564167176797146,0.09248763120000002,46.57650727879923,77.72938369463193,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.55296,0.6,0.6,0.6,0.6,1902,1904,-0.0730902965392309
000603,2025-09-22,2025-09-22,4,0.535147791800326,0.090929811,46.657403531702826,63.68488490507567,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.55296,0.6,0.6,0.6,0.6,1906,1906,0.03419321829780338
000603,2025-09-24,2025-09-26,4,0.533764989070668,0.06770453400000001,47.68714173177526,68.59197853007444,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.55296,0.6,0.6,0.6,0.6,1908,1910,0.10739344333795564
000603,2025-10-10,2025-10-15,4,0.589425320235657,0.088391915,54.496538607670736,82.94604322366449,1.2,0.8,1.2,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.5,0.55296,0.6,0.6,0.6,0.6,1914,1917,-0.008025990257818152
000603,2025-10-20,2025-10-20,4,0.6224817596367349,0.095626195,60.113289967648534,54.7334405867531,1.2,0.8,1.2,1.0,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.5,0.3870719999999999,0.6,0.6,0.6,0.6,1920,1920,-0.05279706026021663
000603,2025-12-02,2025-12-09,4,0.6820506143016982,0.0895387517,25.73969275335603,40.26544757926213,1.2,0.8,0.8,1.0,1.2,0.8,0.7,0.8,1.0,0.8,1.0,0.5,0.5,0.21504,0.5,0.5,0.5,0.5,1951,1956,0.04607964623751972
000603,2025-12-11,2025-12-17,4,0.6787135376156098,0.11036622719999999,29.479300277192326,57.88587714144411,1.2,0.8,0.8,1.0,1.2,0.8,0.7,0.8,1.0,0.8,1.0,0.5,0.5,0.21504,0.5,0.5,0.5,0.5,1958,1962,0.024336726316139506
000603,2025-12-19,2025-12-22,4,0.659668412340334,0.0801929464,28.856451783630387,52.99805945154266,1.2,0.8,0.8,1.0,1.2,0.8,0.7,0.8,1.0,0.8,1.0,0.5,0.5,0.21504,0.5,0.5,0.5,0.5,1964,1965,-0.007972162929476223
000603,2025-12-24,2025-12-24,5,0.6466945457649477,0.12230951129999999,27.704991760606035,53.17150877678656,1.2,0.8,1.2,1.15,1.2,0.8,0.7,0.8,1.0,1.2,1.0,0.5,0.5,0.37094399999999994,0.575,0.575,0.575,0.575,1967,1967,-0.06212085432513768
000603,2025-12-26,2025-12-29,4,0.6549580680060432,0.0917370427,25.020338507819844,38.429210366955154,1.2,0.8,1.2,1.0,1.2,0.8,0.7,0.8,1.0,1.2,1.0,0.5,0.5,0.32255999999999996,0.5,0.5,0.5,0.5,1969,1970,0.020362143092030025
