date,close,peTTM,pbMRQ
2015-01-05,8.6200,46.711610,1.995595
2015-01-06,8.9800,48.662443,2.078938
2015-01-07,9.1700,49.692049,2.122924
2015-01-08,8.8000,47.687026,2.037266
2015-01-09,8.7800,47.578647,2.032636
2015-01-12,8.9400,48.445683,2.069677
2015-01-13,8.9600,48.554063,2.074308
2015-01-14,8.6900,47.090938,2.011800
2015-01-15,8.7300,47.307698,2.021061
2015-01-16,8.5900,46.549040,1.988650
2015-01-19,7.7300,41.888717,1.789553
2015-01-20,7.9400,43.026703,1.838170
2015-01-21,8.2300,44.598207,1.905307
2015-01-22,8.1400,44.110499,1.884471
2015-01-23,8.2600,44.760777,1.912252
2015-01-26,8.5500,46.332281,1.979389
2015-01-27,8.2700,44.814967,1.914567
2015-01-28,8.0200,43.460222,1.856690
2015-01-29,7.9200,42.918324,1.833540
2015-01-30,7.6900,41.671958,1.780293
2015-02-02,7.2900,39.504366,1.687690
2015-02-03,7.4100,40.154644,1.715471
2015-02-04,7.1900,38.962468,1.664539
2015-02-05,7.2100,39.070848,1.669169
2015-02-06,6.9000,37.390964,1.597402
2015-02-09,6.8400,37.065825,1.583512
2015-02-10,7.0900,38.420570,1.641388
2015-02-11,7.1300,38.637329,1.650649
2015-02-12,7.3100,39.612746,1.692320
2015-02-13,7.3100,39.612746,1.692320
2015-02-16,7.2800,39.450176,1.685375
2015-02-17,7.7500,41.997097,1.794183
2015-02-25,7.6500,41.455199,1.771033
2015-02-26,7.6700,41.563579,1.775663
2015-02-27,7.9000,42.809944,1.828910
2015-03-02,7.8200,42.376426,1.810389
2015-03-03,7.4800,40.533972,1.731676
2015-03-04,7.4600,40.425593,1.727046
2015-03-05,7.2500,39.287607,1.678430
2015-03-06,7.3200,39.666935,1.694635
2015-03-09,7.4000,40.100454,1.713156
2015-03-10,7.5700,41.021681,1.752512
2015-03-11,7.9100,42.864134,1.831225
2015-03-12,7.9100,42.864134,1.831225
2015-03-13,8.3900,45.465244,1.942348
2015-03-16,8.7800,47.578647,2.032636
2015-03-17,9.6600,52.347349,2.236363
2015-03-18,10.0300,54.352372,2.322021
2015-03-19,9.6800,52.455729,2.240993
2015-03-20,9.3700,50.775845,2.169226
2015-03-23,9.4100,50.992604,2.178486
2015-03-24,9.8600,53.431145,2.282664
2015-03-25,9.4200,51.046794,2.180801
2015-03-26,9.1800,49.746239,2.125239
2015-03-27,9.2000,31.826378,2.215305
2015-03-30,9.6900,33.521478,2.333294
2015-03-31,9.4300,32.622037,2.270688
2015-04-01,9.9800,34.524701,2.403125
2015-04-02,9.8400,34.040387,2.369413
2015-04-03,9.8900,34.213356,2.381453
2015-04-07,10.5500,36.496553,2.540377
2015-04-08,10.4200,36.046832,2.509074
2015-04-09,10.2700,35.527924,2.472955
2015-04-10,10.4400,36.116020,2.513890
2015-04-13,10.5100,36.358177,2.530745
2015-04-14,10.4200,36.046832,2.509074
2015-04-15,10.1000,34.939828,2.432020
2015-04-16,10.1400,35.078203,2.441652
2015-04-17,10.6900,36.980867,2.574088
2015-04-20,11.0700,38.295435,2.665590
2015-04-21,11.1600,38.606780,2.687261
2015-04-22,11.2900,39.056501,2.718565
2015-04-23,11.0900,38.364623,2.670406
2015-04-24,11.9600,41.374291,2.879897
2015-04-27,13.1600,45.525558,3.168850
2015-04-28,13.5900,47.013095,3.272391
2015-04-29,13.1200,45.387182,3.159218
2015-04-30,13.0500,31.828224,3.045381
2015-05-04,12.8200,31.267266,2.991708
2015-05-05,12.0100,29.291721,2.802684
