date,close,peTTM,pbMRQ
2018-04-20,19.5700,36.072669,5.384726
2018-04-23,21.5300,39.685466,5.924024
2018-04-24,23.6800,43.648482,6.515600
2018-04-25,26.0500,48.017017,7.167711
2018-04-26,28.6600,52.827935,7.885858
2018-04-27,31.5300,46.257504,7.898011
2018-05-02,30.3900,44.585016,7.612451
2018-05-03,33.4300,49.044984,8.373946
2018-05-04,30.0900,44.144887,7.537303
2018-05-07,30.1900,44.291597,7.562352
2018-05-08,29.9200,43.895481,7.494719
2018-05-09,31.2100,45.788033,7.817854
2018-05-10,30.4700,44.702383,7.632490
2018-05-11,31.0600,45.567969,7.780280
2018-05-14,32.4400,47.592560,8.125959
2018-05-15,34.4700,50.570763,8.634458
2018-05-16,32.5600,47.768612,8.156018
2018-05-17,32.7700,48.076702,8.208622
2018-05-18,36.0500,52.888773,9.030235
2018-05-21,38.7000,56.776575,9.694039
2018-05-22,39.0900,57.348742,9.791731
2018-05-23,37.0000,54.282513,9.268202
2018-05-24,36.6900,53.827714,9.190550
2018-05-25,35.4100,51.949832,8.869920
2018-05-28,31.8700,46.756316,7.983179
2018-05-29,32.5600,47.768612,8.156018
2018-05-30,29.7400,43.631404,7.449631
2018-05-31,31.1600,45.714679,7.805329
2018-06-01,31.7500,46.580265,7.953120
2018-06-04,32.7700,48.076702,8.208622
2018-06-05,33.1500,48.634198,8.303808
2018-06-06,32.7000,47.974005,8.191087
2018-06-07,31.7300,46.550923,7.948110
2018-06-08,30.7500,45.113170,7.702628
2018-06-11,30.0100,44.027519,7.517264
2018-06-12,29.2800,42.956540,7.334405
2018-06-13,27.9200,40.961291,6.993736
2018-06-14,27.7700,40.741227,6.956162
2018-06-15,27.0300,39.655577,6.770798
2018-06-19,24.3300,35.694420,6.094469
2018-06-20,24.8900,36.515993,6.234745
2018-06-21,23.9700,35.166266,6.004292
2018-06-22,24.3400,35.709091,6.096974
2018-06-25,24.2200,35.533040,6.066915
2018-06-26,24.8800,36.501322,6.232240
2018-06-27,26.0200,38.173811,6.517801
2018-06-28,26.1600,38.379204,6.552870
2018-06-29,26.6400,39.083409,6.673106
2018-07-02,25.6500,37.630985,6.425119
2018-07-03,26.2900,38.569926,6.585434
2018-07-04,23.6600,34.711467,5.926640
2018-07-05,23.0400,33.801868,5.771335
2018-07-06,23.5400,34.535415,5.896581
2018-07-09,24.2900,35.635736,6.084450
2018-07-10,25.5000,37.410921,6.387545
2018-07-11,25.2100,36.985464,6.314902
2018-07-12,25.9100,38.012430,6.490247
2018-07-13,26.2300,38.481901,6.570404
2018-07-16,25.8100,37.865721,6.465197
2018-07-17,26.0400,38.203153,6.522811
2018-07-18,24.9900,36.662703,6.259794
2018-07-19,24.0300,35.254292,6.019322
2018-07-20,24.3300,35.694420,6.094469
2018-07-23,24.4400,35.855801,6.122023
2018-07-24,25.3300,37.161515,6.344961
2018-07-25,24.7400,36.295929,6.197171
2018-07-26,23.6900,34.755479,5.934155
2018-07-27,23.7500,34.843505,5.949184
2018-07-30,24.3700,35.753104,6.104489
2018-07-31,24.2900,35.635736,6.084450
2018-08-01,25.1000,36.824083,6.287348
2018-08-02,24.6000,36.090536,6.162102
2018-08-03,27.0600,39.699589,6.778312
2018-08-06,25.8700,37.953746,6.480227
2018-08-07,26.5300,38.922029,6.645552
2018-08-08,24.5500,36.017181,6.149578
2018-08-09,24.4300,35.841130,6.119519
2018-08-10,24.6400,36.149220,6.172122
2018-08-13,24.8900,36.515993,6.234745
2018-08-14,25.2000,36.970793,6.312397
2018-08-15,25.8800,37.968417,6.482732
2018-08-16,25.3900,37.249541,6.359991
2018-08-17,23.9000,35.063569,5.986758
2018-08-20,22.9900,33.728513,5.758810
2018-08-21,23.3700,34.286009,5.853997
2018-08-22,22.2400,32.628192,5.570941
2018-08-23,22.3100,32.730888,5.588476
2018-08-24,22.3100,32.730888,5.588476
2018-08-27,22.7500,35.707938,4.217345
2018-08-28,22.4700,35.268456,4.165439
2018-08-29,22.1100,34.703407,4.098703
2018-08-30,22.3100,35.017323,4.135779
2018-08-31,21.0400,33.023957,3.900349
2018-09-03,20.6700,32.443213,3.831759
2018-09-04,21.0600,33.055349,3.904057
2018-09-05,20.3700,31.972339,3.776146
2018-09-06,20.3600,31.956643,3.774292
2018-09-07,20.1600,31.642727,3.737217
2018-09-10,19.3400,30.355671,3.585207
2018-09-11,19.6000,30.763762,3.633405
2018-09-12,19.8200,31.109070,3.674188
2018-09-13,19.9000,31.234636,3.689018
2018-09-14,18.7200,29.382532,3.470273
2018-09-17,17.7000,27.781561,3.281187
2018-09-18,18.0200,28.283826,3.340508
2018-09-19,18.1200,28.440784,3.359046
2018-09-20,18.0200,28.283826,3.340508
2018-09-21,18.2400,28.629134,3.381291
2018-09-25,18.3000,28.723309,3.392414
2018-09-26,18.2300,28.613438,3.379437
2018-09-27,17.4000,27.310687,3.225574
2018-09-28,17.8400,28.001302,3.307140
2018-10-08,17.1500,26.918292,3.179229
2018-10-09,17.7200,27.812952,3.284895
2018-10-10,18.0100,28.268130,3.338654
2018-10-11,16.2100,25.442887,3.004974
2018-10-12,15.5600,24.422660,2.884479
2018-10-15,15.3300,24.061657,2.841842
2018-10-16,15.5600,24.422660,2.884479
2018-10-17,15.6400,24.548227,2.899309
2018-10-18,14.8800,23.355346,2.758422
2018-10-19,15.2600,23.951786,2.828865
2018-10-22,15.8600,24.893534,2.940092
2018-10-23,15.7200,24.673793,2.914139
2018-10-24,15.9100,24.972013,2.949361
2018-10-25,15.2200,23.889003,2.821450
2018-10-26,15.3500,24.093048,2.845549
2018-10-29,15.3200,24.045961,2.839988
2018-10-30,15.3400,24.077353,2.843696
2018-10-31,15.6600,25.756526,3.001139
2018-11-01,15.8600,26.085473,3.039468
2018-11-02,16.8100,27.647970,3.221529
2018-11-05,16.6200,27.335471,3.185117
2018-11-06,16.1200,26.513104,3.089295
2018-11-07,16.0900,26.463762,3.083546
2018-11-08,16.0600,26.414420,3.077797
2018-11-09,15.6000,25.657842,2.989641
2018-11-12,15.8400,26.052578,3.035635
2018-11-13,16.1700,26.595340,3.098877
2018-11-14,16.4100,26.990076,3.144872
2018-11-15,16.7600,27.565733,3.211947
2018-11-16,16.4800,27.105208,3.158287
2018-11-19,16.6900,27.450602,3.198532
2018-11-20,16.1000,26.480209,3.085462
2018-11-21,15.9500,26.233499,3.056716
2018-11-22,16.2700,26.759814,3.118042
2018-11-23,15.0500,24.753239,2.884237
2018-11-26,14.8400,24.407845,2.843991
2018-11-27,14.9500,24.588766,2.865072
2018-11-28,15.0800,24.802581,2.889986
2018-11-29,14.7300,24.226924,2.822911
2018-11-30,14.7700,24.292714,2.830576
2018-12-03,15.6000,25.657842,2.989641
2018-12-04,15.8800,26.118368,3.043301
2018-12-05,15.5000,25.493369,2.970476
2018-12-06,15.3200,25.197317,2.935980
2018-12-07,15.2800,25.131528,2.928315
2018-12-10,14.8200,24.374950,2.840158
2018-12-11,14.9700,24.621660,2.868905
2018-12-12,15.3000,25.164422,2.932147
2018-12-13,15.2400,25.065738,2.920649
2018-12-14,14.6600,24.111793,2.809496
2018-12-17,14.9300,24.555871,2.861239
2018-12-18,15.4300,25.378238,2.957061
2018-12-19,15.0700,24.786134,2.888069
2018-12-20,15.5800,25.624948,2.985808
2018-12-21,15.9100,26.167710,3.049050
2018-12-24,15.9500,26.233499,3.056716
2018-12-25,15.4700,25.444027,2.964727
2018-12-26,16.3300,26.858498,3.129540
2018-12-27,15.8000,25.986789,3.027969
2018-12-28,15.4200,25.361790,2.955145
2019-01-02,14.9800,24.638108,2.870821
2019-01-03,14.5300,23.897978,2.784582
2019-01-04,14.9000,24.506529,2.855490
2019-01-07,15.1800,24.967054,2.909150
2019-01-08,14.9700,24.621660,2.868905
2019-01-09,15.0100,24.687450,2.876571
2019-01-10,15.7000,25.822316,3.008805
2019-01-11,16.3700,26.924287,3.137206
2019-01-14,16.0400,26.381525,3.073964
2019-01-15,16.1500,26.562446,3.095044
2019-01-16,15.7900,25.970342,3.026053
2019-01-17,15.8000,25.986789,3.027969
2019-01-18,16.0600,26.414420,3.077797
2019-01-21,15.7800,25.953894,3.024136
2019-01-22,16.0300,26.365078,3.072047
2019-01-23,16.1800,26.611788,3.100794
2019-01-24,15.9800,26.282841,3.062465
2019-01-25,15.7100,25.838763,3.010721
2019-01-28,15.0300,24.720344,2.880404
2019-01-29,14.7000,24.177582,2.817161
2019-01-30,14.6900,24.161135,2.815245
2019-01-31,14.4000,23.684162,2.759668
2019-02-01,14.7900,24.325608,2.834409
2019-02-11,15.1200,24.868370,2.897652
2019-02-12,15.2300,25.049291,2.918732
2019-02-13,15.6000,25.657842,2.989641
2019-02-14,15.6200,25.690737,2.993473
2019-02-15,15.5900,25.641395,2.987724
2019-02-18,15.9800,26.282841,3.062465
2019-02-19,15.9700,26.266394,3.060549
2019-02-20,16.0200,26.348630,3.070131
2019-02-21,15.7700,25.937447,3.022220
2019-02-22,15.9300,26.200604,3.052883
2019-02-25,16.6600,27.401260,3.192783
2019-02-26,17.1300,28.174285,3.282855
2019-02-27,16.9100,27.812443,3.240694
2019-02-28,17.4700,28.733494,3.348014
2019-03-01,17.3100,28.470337,3.317351
2019-03-04,17.2300,28.338758,3.302020
2019-03-05,17.2400,28.355205,3.303936
2019-03-06,17.5000,28.782836,3.353763
2019-03-07,18.1700,29.884807,3.482165
2019-03-08,17.0900,28.108495,3.275190
2019-03-11,17.6200,28.980204,3.376761
2019-03-12,17.9200,29.473624,3.434254
2019-03-13,17.3000,28.453889,3.315435
2019-03-14,16.6800,27.434155,3.196616
2019-03-15,16.8000,27.631523,3.219613
