date,close,peTTM,pbMRQ
2015-01-05,202.5200,15.669442,4.745072
2015-01-06,197.8300,15.306566,4.635185
2015-01-07,192.9400,14.928215,4.520612
2015-01-08,191.7600,14.836916,4.492964
2015-01-09,190.3100,14.724726,4.458990
2015-01-12,186.4300,14.424522,4.368081
2015-01-13,184.8800,14.304595,4.331765
2015-01-14,183.1800,14.173062,4.291933
2015-01-15,186.0700,14.396668,4.359646
2015-01-16,186.1100,14.399763,4.360584
2015-01-19,175.4800,13.577295,4.111521
2015-01-20,178.0800,13.778463,4.172440
2015-01-21,182.3600,14.109616,4.272721
2015-01-22,181.2300,14.022186,4.246245
2015-01-23,181.0200,14.005937,4.241324
2015-01-26,182.8000,14.143660,4.283030
2015-01-27,180.1100,13.935529,4.220003
2015-01-28,177.4700,13.731266,4.158147
2015-01-29,176.1500,13.629134,4.127219
2015-01-30,177.1800,13.708828,4.151353
2015-02-02,174.8200,13.526229,4.096057
2015-02-03,178.3700,13.800901,4.179234
2015-02-04,177.2500,13.714244,4.152993
2015-02-05,174.0500,13.466652,4.078016
2015-02-06,174.6000,13.509207,4.090903
2015-02-09,184.3000,14.259719,4.318175
2015-02-10,182.8800,14.149850,4.284904
2015-02-11,183.1500,14.170740,4.291230
2015-02-12,183.5700,14.203237,4.301071
2015-02-13,182.4900,14.119675,4.275767
2015-02-16,183.3100,14.183120,4.294979
2015-02-17,182.2200,14.098784,4.269440
2015-02-25,183.9600,14.233412,4.310209
2015-02-26,186.6400,14.440770,4.373002
2015-02-27,191.0500,14.781982,4.476329
2015-03-02,190.7300,14.757223,4.468831
2015-03-03,185.9500,14.387383,4.356835
2015-03-04,187.1900,14.483325,4.385888
2015-03-05,185.5200,14.354113,4.346760
2015-03-06,183.6200,14.207105,4.302243
2015-03-09,191.5600,14.821442,4.488278
2015-03-10,187.8300,14.532843,4.400884
2015-03-11,191.9800,14.853938,4.498119
2015-03-12,192.7500,14.913515,4.516160
2015-03-13,189.9100,14.693777,4.449618
2015-03-16,193.7600,14.991661,4.539824
2015-03-17,196.7700,15.224551,4.610349
2015-03-18,199.4500,15.431909,4.673142
2015-03-19,195.2800,15.109267,4.575438
2015-03-20,193.1500,14.944464,4.525532
2015-03-23,195.0800,15.093792,4.570752
2015-03-24,195.6900,15.140989,4.585044
2015-03-25,192.7800,14.915836,4.516863
2015-03-26,198.5600,15.363048,4.652289
2015-03-27,194.5500,15.052785,4.558334
2015-03-30,196.7700,15.224551,4.610349
2015-03-31,195.9600,15.161880,4.591371
2015-04-01,195.3400,15.113909,4.576844
2015-04-02,194.5800,15.055106,4.559037
2015-04-03,196.8100,15.227646,4.611286
2015-04-07,200.6700,15.526304,4.701727
2015-04-08,204.5000,15.822640,4.791464
2015-04-09,200.0000,15.474464,4.686028
2015-04-10,200.2200,15.491486,4.691183
2015-04-13,203.9000,15.776216,4.777406
2015-04-14,206.0000,15.938698,4.826609
2015-04-15,205.7000,15.915486,4.819580
2015-04-16,226.2700,17.507035,5.301538
2015-04-17,232.5600,17.993707,5.448914
2015-04-20,234.0300,18.107444,5.483356
2015-04-21,257.4300,18.356458,5.087507
2015-04-22,263.8900,18.817099,5.215174
2015-04-23,256.0400,18.257342,5.060037
2015-04-24,258.4900,18.432043,5.108455
2015-04-27,255.7900,18.239515,5.055096
2015-04-28,247.8900,17.676193,4.898971
2015-04-29,249.7800,17.810963,4.936322
2015-04-30,252.2300,17.985664,4.984741
2015-05-04,254.9700,18.181044,5.038891
2015-05-05,240.9500,17.181325,4.761818
2015-05-06,242.6800,17.304686,4.796007
2015-05-07,244.9300,17.465126,4.840473
2015-05-08,254.1700,18.123999,5.023081
2015-05-11,257.4400,18.357171,5.087705
2015-05-12,254.4200,18.141825,5.028021
2015-05-13,256.4000,18.283012,5.067151
2015-05-14,251.4100,17.927192,4.968536
2015-05-15,245.1700,17.482239,4.845216
2015-05-18,241.1400,17.194874,4.765573
2015-05-19,250.0400,17.829502,4.941461
2015-05-20,253.9500,18.108311,5.018733
2015-05-21,258.5900,18.439174,5.110432
2015-05-22,275.8600,19.670639,5.451733
2015-05-25,286.8300,20.452872,5.668530
2015-05-26,285.5400,20.360887,5.643036
2015-05-27,276.9000,19.744798,5.472286
2015-05-28,261.1100,18.618866,5.160234
2015-05-29,263.8300,18.812820,5.213988
2015-06-01,271.4600,19.356890,5.364777
2015-06-02,266.6200,19.011766,5.269126
2015-06-03,262.7900,18.738661,5.193435
2015-06-04,258.2100,18.412077,5.102922
2015-06-05,253.8400,18.100467,5.016559
2015-06-08,264.6400,18.870579,5.229996
2015-06-09,259.0300,18.470549,5.119127
2015-06-10,261.0500,18.614588,5.159048
2015-06-11,260.0600,18.543994,5.139483
2015-06-12,266.0000,18.967556,5.256873
2015-06-15,260.8900,18.603179,5.155886
2015-06-16,253.9500,18.108311,5.018733
2015-06-17,255.0900,18.189601,5.041262
2015-06-18,243.9700,17.396671,4.821501
2015-06-19,235.3100,16.779156,4.650356
2015-06-23,252.2500,17.987090,4.985136
2015-06-24,261.2100,18.625997,5.162210
2015-06-25,251.7900,17.954289,4.976045
2015-06-26,242.4500,17.288285,4.791462
2015-06-29,246.6400,17.587060,4.874268
2015-06-30,257.6500,18.372145,5.091855
2015-07-01,257.4900,18.360736,5.088693
2015-07-02,260.3000,18.561108,5.144226
2015-07-03,249.8100,17.813102,4.936915
2015-07-06,254.0400,18.114729,5.020511
2015-07-07,244.1800,17.411646,4.825651
2015-07-08,236.8600,16.889681,4.680989
2015-07-09,257.9400,18.392824,5.097586
2015-07-10,265.5900,18.938320,5.248770
2015-07-13,257.7500,18.379276,5.093831
2015-07-14,249.0500,17.758909,4.921896
2015-07-15,251.2600,17.916496,4.965571
2015-07-16,251.5900,17.940027,4.972093
2015-07-17,228.2900,17.906442,4.962785
2015-07-20,225.1100,17.657012,4.893655
2015-07-21,221.6600,17.386403,4.818655
2015-07-22,217.1300,17.031082,4.720178
2015-07-23,219.5400,17.220116,4.772569
2015-07-24,219.2100,17.194232,4.765395
2015-07-27,201.5200,15.806677,4.380833
2015-07-28,205.8300,16.144741,4.474528
2015-07-29,207.7400,16.294556,4.516049
2015-07-30,205.9600,16.154938,4.477354
2015-07-31,206.8300,16.223178,4.496267
2015-08-03,209.5600,16.437312,4.555614
2015-08-04,211.9700,16.626346,4.608005
2015-08-05,207.1900,16.251416,4.504093
2015-08-06,204.9600,16.076501,4.455615
2015-08-07,206.9300,16.231022,4.498441
2015-08-10,212.3000,16.652230,4.615179
2015-08-11,210.7500,16.530653,4.581484
2015-08-12,209.4700,16.430253,4.553658
2015-08-13,209.5100,16.433390,4.554527
2015-08-14,209.9800,16.470256,4.564745
2015-08-17,206.2200,16.175332,4.483006
2015-08-18,201.0600,15.770595,4.370833
2015-08-19,201.6200,15.814520,4.383007
2015-08-20,195.0700,15.300756,4.240617
2015-08-21,186.3300,14.615215,4.050618
2015-08-24,169.6400,13.306097,3.687795
2015-08-25,176.5900,13.851236,3.838881
2015-08-26,183.8800,14.423043,3.997358
2015-08-27,197.0700,15.457631,4.284095
2015-08-28,192.6500,15.117675,3.947624
2015-08-31,195.3700,15.331120,4.003360
2015-09-01,194.3700,15.252647,3.982869
2015-09-02,194.6100,15.271481,3.987787
2015-09-07,188.7100,14.808495,3.866889
2015-09-08,189.3200,14.856363,3.879388
2015-09-09,191.8600,15.055682,3.931436
2015-09-10,193.2100,15.161620,3.959099
2015-09-11,192.9100,15.138078,3.952952
2015-09-14,202.5300,15.892981,4.150077
2015-09-15,202.0000,15.851390,4.139216
2015-09-16,204.5500,16.051495,4.191469
2015-09-17,198.0000,15.537502,4.057252
2015-09-18,199.4300,15.649717,4.086554
2015-09-21,199.3000,15.639515,4.083890
2015-09-22,199.2700,15.637161,4.083276
2015-09-23,194.7200,15.280113,3.990041
2015-09-24,194.0000,15.223613,3.975287
2015-09-25,193.4600,15.181238,3.964222
2015-09-28,191.3800,15.018015,3.921600
2015-09-29,190.1700,14.923064,3.896806
2015-09-30,190.3100,14.934050,3.899675
2015-10-08,197.5200,15.499835,4.047416
2015-10-09,196.9500,15.455106,4.035736
2015-10-12,198.0900,15.544564,4.059096
