date,close,peTTM,pbMRQ
2018-06-20,7.8000,14.910986,1.495705
2018-06-21,8.5800,16.402085,1.645276
2018-06-22,9.4400,18.046116,1.810187
2018-06-25,10.3800,19.843081,1.990438
2018-06-26,11.4200,21.831213,2.189866
2018-06-27,11.8000,22.557645,2.262734
2018-06-28,11.0500,21.123897,2.118916
2018-06-29,10.7600,20.569514,2.063306
2018-07-02,10.2900,19.671032,1.973180
2018-07-03,10.3700,19.823965,1.988521
2018-07-04,9.3300,17.835833,1.789094
2018-07-05,9.4800,18.122583,1.817857
2018-07-06,9.3500,17.874067,1.792929
2018-07-09,9.4100,17.988766,1.804434
2018-07-10,9.6900,18.524033,1.858126
2018-07-11,9.3400,17.854950,1.791011
2018-07-12,10.2700,19.632798,1.969345
2018-07-13,9.8700,18.868132,1.892642
2018-07-16,9.6300,18.409333,1.846621
2018-07-17,9.7900,18.715199,1.877302
2018-07-18,9.3400,17.854950,1.791011
2018-07-19,9.4100,17.988766,1.804434
2018-07-20,9.8200,18.772549,1.883055
2018-07-23,9.6600,18.466683,1.852373
2018-07-24,10.2900,19.671032,1.973180
2018-07-25,10.5200,20.110714,2.017284
2018-07-26,10.2300,19.556332,1.961675
2018-07-27,10.0200,19.154882,1.921406
2018-07-30,10.1900,19.479865,1.954005
2018-07-31,9.8900,18.906366,1.896478
2018-08-01,9.7600,18.657849,1.871549
2018-08-02,9.1100,17.415267,1.746907
2018-08-03,8.7900,16.803534,1.685545
2018-08-06,8.8500,16.918234,1.697050
2018-08-07,9.0500,17.300567,1.735402
2018-08-08,8.4500,16.153568,1.620347
2018-08-09,8.5800,16.402085,1.645276
2018-08-10,8.6100,16.459435,1.651028
2018-08-13,8.5100,16.268268,1.631853
2018-08-14,8.5200,16.907527,1.633770
2018-08-15,8.2500,16.371725,1.581996
2018-08-16,8.3300,16.530481,1.597336
2018-08-17,8.1200,16.113746,1.557067
2018-08-20,8.3200,16.510636,1.595419
2018-08-21,8.3300,16.530481,1.597336
2018-08-22,8.1700,16.212969,1.566655
2018-08-23,8.3300,16.530481,1.597336
2018-08-24,8.3300,16.530481,1.597336
2018-08-27,8.5000,16.867828,1.522662
2018-08-28,8.5000,16.867828,1.522662
2018-08-29,8.4700,16.808294,1.517288
2018-08-30,8.2000,16.272493,1.468921
2018-08-31,8.1600,16.193114,1.461755
2018-09-03,8.1700,16.212959,1.463547
2018-09-04,8.2900,16.451093,1.485043
2018-09-05,8.1400,16.153425,1.458172
2018-09-06,8.2400,16.351871,1.476086
2018-09-07,8.2900,16.451093,1.485043
2018-09-10,7.8900,15.657313,1.413388
2018-09-11,7.9200,15.716846,1.418762
2018-09-12,7.9700,15.816069,1.427719
2018-09-13,8.0300,15.935136,1.438467
2018-09-14,7.8400,15.558090,1.404431
2018-09-17,7.7400,15.359645,1.386518
2018-09-18,7.9300,15.736691,1.420554
2018-09-19,7.9700,15.816069,1.427719
2018-09-20,7.9100,15.697002,1.416971
2018-09-21,8.1900,16.252648,1.467129
2018-09-25,8.0600,15.994669,1.443842
2018-09-26,8.0600,15.994669,1.443842
2018-09-27,7.8700,15.617624,1.409806
2018-09-28,7.9100,15.697002,1.416971
2018-10-08,7.3600,14.605554,1.318446
2018-10-09,7.3400,14.565865,1.314863
2018-10-10,7.2300,14.347576,1.295158
2018-10-11,6.5100,12.918771,1.166180
2018-10-12,6.4100,12.720326,1.148266
2018-10-15,6.4300,12.760015,1.151849
2018-10-16,6.4000,12.700482,1.146475
2018-10-17,6.5000,12.898927,1.164388
2018-10-18,6.5000,12.898927,1.164388
2018-10-19,6.8300,13.553796,1.223503
2018-10-22,7.5100,14.903222,1.345316
2018-10-23,8.0600,15.994669,1.443842
2018-10-24,8.2200,16.312182,1.472503
2018-10-25,8.7900,17.443318,1.574611
2018-10-26,8.2800,16.431249,1.483252
2018-10-29,8.1300,16.133581,1.456381
2018-10-30,8.9400,17.740986,1.601482
2018-10-31,8.6900,20.977086,1.528172
2018-11-01,8.7500,21.121922,1.538724
2018-11-02,9.1500,22.087496,1.609065
