date,close,peTTM,pbMRQ
2015-01-05,4.1400,24.007566,1.807055
2015-01-06,4.2300,24.529469,1.846339
2015-01-07,4.2400,24.587459,1.850704
2015-01-08,4.2000,24.355502,1.833244
2015-01-09,4.1300,23.949577,1.802690
2015-01-12,4.0200,23.311694,1.754677
2015-01-13,4.1200,23.891587,1.798325
2015-01-14,4.0600,23.543652,1.772136
2015-01-15,4.1000,23.775609,1.789595
2015-01-16,4.1600,24.123544,1.815785
2015-01-19,4.0000,23.195716,1.745947
2015-01-20,4.2000,24.355502,1.833244
2015-01-21,4.2900,24.877405,1.872528
2015-01-22,4.2700,24.761427,1.863798
2015-01-23,4.2300,24.529469,1.846339
2015-01-26,4.4500,25.805234,1.942366
2015-01-27,4.4500,25.805234,1.942366
2015-01-28,4.3700,25.341320,1.907447
2015-01-29,4.5600,26.443116,1.990379
2015-01-30,4.4800,25.979202,1.955460
2015-02-02,4.5000,26.095180,1.964190
2015-02-03,4.5400,26.327137,1.981650
2015-02-04,4.3700,25.341320,1.907447
2015-02-05,4.2200,24.471480,1.841974
2015-02-06,4.2100,24.413491,1.837609
2015-02-09,4.1300,23.949577,1.802690
2015-02-10,4.1500,24.065555,1.811420
2015-02-11,4.1900,24.297512,1.828879
2015-02-12,4.3200,25.051373,1.885623
2015-02-13,4.3600,25.283330,1.903082
2015-02-16,4.3700,25.341320,1.907447
2015-02-17,4.3500,25.225341,1.898717
2015-02-25,4.3200,25.051373,1.885623
2015-02-26,4.4700,25.921212,1.951096
2015-02-27,4.4400,21.753965,1.938001
2015-03-02,4.5000,22.047938,1.964190
2015-03-03,4.5400,22.243920,1.981650
2015-03-04,4.7300,23.174833,2.064582
2015-03-05,4.6800,22.929856,2.042758
2015-03-06,4.5500,22.292915,1.986014
2015-03-09,4.5900,22.488897,2.003474
2015-03-10,4.7100,23.076842,2.055852
2015-03-11,4.6400,22.733874,2.025298
2015-03-12,4.7700,23.370814,2.082042
2015-03-13,4.7800,23.419810,2.086406
2015-03-16,4.8400,23.713782,2.112596
2015-03-17,4.8300,23.664787,2.108231
2015-03-18,5.1100,25.036658,2.230447
2015-03-19,5.1800,25.379626,2.261001
2015-03-20,5.2000,25.477617,2.269731
2015-03-23,5.3500,26.212548,2.335204
2015-03-24,5.2400,25.673599,2.287190
2015-03-25,5.2800,25.869581,2.304650
2015-03-26,5.1300,27.738233,2.471123
2015-03-27,5.1600,27.900444,2.485574
2015-03-30,5.2400,28.333010,2.524110
2015-03-31,5.2500,28.387080,2.528927
2015-04-01,5.5200,29.846987,2.658986
2015-04-02,5.5400,29.955128,2.668620
2015-04-03,5.7200,30.928400,2.755326
2015-04-07,5.8000,31.360965,2.793862
2015-04-08,5.8100,31.415035,2.798679
2015-04-09,5.6500,30.549905,2.721607
2015-04-10,6.2200,33.631931,2.996176
2015-04-13,6.6200,35.794756,3.188856
2015-04-14,6.4700,34.983697,3.116601
2015-04-15,6.4300,34.767414,3.097333
2015-04-16,6.5800,35.578474,3.169588
2015-04-17,6.4700,34.983697,3.116601
2015-04-20,6.3200,34.172637,3.044346
2015-04-21,6.5500,35.416262,3.155137
