date,close,peTTM,pbMRQ
2015-01-05,21.6300,18.860460,2.980451
2015-01-06,22.5100,19.627783,3.101708
2015-01-07,22.0800,19.252841,3.042458
2015-01-08,22.3700,19.505709,3.082417
2015-01-09,22.0600,19.235402,3.039702
2015-01-12,22.0100,19.191804,3.032812
2015-01-13,22.2300,19.383635,3.063126
2015-01-14,21.7300,18.947656,2.994230
2015-01-15,21.9300,19.122047,3.021789
2015-01-16,22.4300,19.558027,3.090685
2015-01-19,21.1000,18.398322,2.907421
2015-01-20,21.5100,18.755825,2.963916
2015-01-21,22.2900,19.435952,3.071394
2015-01-22,22.4800,19.601625,3.097575
2015-01-23,22.1900,19.348757,3.057615
2015-01-26,23.1100,20.150958,3.184384
2015-01-27,22.8900,19.959128,3.154069
2015-01-28,23.0200,20.072482,3.171983
2015-01-29,22.6200,19.723699,3.116866
2015-01-30,22.3700,19.505709,3.082417
2015-02-02,22.6700,19.767297,3.123755
2015-02-03,22.9100,19.976567,3.156825
2015-02-04,22.4900,19.610344,3.098953
2015-02-05,21.9300,19.122047,3.021789
2015-02-06,21.5500,18.790703,2.969428
2015-02-09,21.3400,18.607592,2.940491
2015-02-10,21.6400,18.869180,2.981829
2015-02-11,21.8800,19.078450,3.014899
2015-02-12,21.8600,19.059106,3.011842
2015-02-13,22.3500,19.486323,3.079354
2015-02-16,22.5000,19.617103,3.100021
2015-02-17,22.9200,19.983289,3.157888
2015-02-25,22.5500,19.660697,3.106910
2015-02-26,22.6800,19.774040,3.124821
2015-02-27,22.6500,19.747884,3.120687
2015-03-02,22.8500,19.922258,3.148243
2015-03-03,23.0200,20.070476,3.171666
2015-03-04,23.6700,20.637193,3.261222
2015-03-05,23.5100,20.497693,3.239177
2015-03-06,22.9700,20.026883,3.164777
2015-03-09,23.0300,20.079195,3.173043
2015-03-10,23.3700,20.375631,3.219888
2015-03-11,23.2900,20.305882,3.208866
2015-03-12,22.9200,19.983289,3.157888
2015-03-13,23.1100,20.148945,3.184066
2015-03-16,23.7100,20.672067,3.266733
2015-03-17,24.0900,21.003379,3.319089
2015-03-18,24.4400,21.308533,3.367311
2015-03-19,24.1300,21.038253,3.324600
2015-03-20,24.6100,21.456752,3.390734
2015-03-23,25.0300,21.822937,3.448601
2015-03-24,24.7900,21.613688,3.415534
2015-03-25,25.3300,27.709835,3.511112
2015-03-26,24.7500,27.075342,3.430716
2015-03-27,24.7900,27.119100,3.436260
2015-03-30,24.7900,27.119100,3.436260
2015-03-31,24.7900,27.119100,3.436260
2015-04-01,24.7900,27.119100,3.436260
2015-04-02,24.7900,27.119100,3.436260
2015-04-03,24.7900,27.119100,3.436260
2015-04-07,24.7900,27.119100,3.436260
2015-04-08,24.7900,27.119100,3.436260
2015-04-09,24.7900,27.119100,3.436260
2015-04-10,24.7900,27.119100,3.436260
2015-04-13,24.7900,27.119100,3.436260
2015-04-14,24.7900,27.119100,3.436260
2015-04-15,24.7900,27.119100,3.436260
2015-04-16,24.7900,27.119100,3.436260
2015-04-17,27.2700,29.832104,3.780025
2015-04-20,27.6700,30.269686,3.835471
2015-04-21,28.7000,31.396458,3.978244
2015-04-22,28.5800,31.265183,3.961610
2015-04-23,28.1300,30.772904,3.899234
2015-04-24,28.1200,30.761965,3.897847
2015-04-27,28.3600,31.024513,3.931115
2015-04-28,27.4000,29.974318,3.798045
2015-04-29,27.4000,28.355207,3.618281
2015-04-30,27.5100,28.469041,3.632807
2015-05-04,27.3400,28.293115,3.610358
2015-05-05,27.3700,28.324161,3.614319
2015-05-06,27.8000,28.769151,3.671103
2015-05-07,26.4000,27.320345,3.486227
2015-05-08,26.6500,27.579061,3.519241
2015-05-11,27.5500,28.510436,3.638089
2015-05-12,27.8000,28.769151,3.671103
2015-05-13,28.2200,29.203793,3.726565
2015-05-14,27.9300,28.903683,3.688270
2015-05-15,27.1400,28.086143,3.583947
2015-05-18,27.6900,28.655317,3.656577
2015-05-19,28.5100,29.503903,3.764861
2015-05-20,28.5500,29.545297,3.770143
2015-05-21,29.1600,30.176563,3.850696
2015-05-22,32.0800,33.198359,4.236294
2015-05-25,33.2300,34.388450,4.388156
2015-05-26,33.2700,34.429844,4.393438
2015-05-27,32.4600,33.591606,4.286475
2015-05-28,30.9600,32.039314,4.088393
2015-05-29,34.0600,35.247385,4.497761
2015-06-01,35.4400,36.675494,4.679996
2015-06-02,37.2300,38.527896,4.916372
2015-06-03,36.3800,37.648263,4.804126
2015-06-04,38.2700,39.604152,5.053709
2015-06-05,37.8000,39.117767,4.991643
2015-06-08,36.1900,37.451640,4.779036
2015-06-09,35.2900,36.520264,4.660188
2015-06-10,35.9900,37.244667,4.752625
2015-06-11,35.3700,36.603053,4.670752
2015-06-12,35.2500,36.478870,4.654905
2015-06-15,34.2000,35.392265,4.516249
2015-06-16,33.2800,34.440193,4.394759
2015-06-17,33.4500,34.616119,4.417208
2015-06-18,32.9900,34.140083,4.356463
2015-06-19,31.8300,32.939643,4.203281
2015-06-23,31.7800,32.887900,4.196678
2015-06-24,32.6900,33.829624,4.316847
2015-06-25,31.0800,32.163497,4.104240
2015-06-26,27.9800,28.955426,3.694872
2015-06-29,26.3100,27.227208,3.474342
2015-06-30,28.9400,29.948893,3.821644
2015-07-01,27.7000,28.665665,3.657897
2015-07-02,26.0300,26.937446,3.437367
2015-07-03,25.2900,26.171649,3.339647
2015-07-06,26.2200,27.134070,3.462457
2015-07-07,24.3000,25.147136,3.208914
2015-07-08,21.8700,22.632422,2.888022
2015-07-09,24.0600,24.898769,3.177221
2015-07-10,26.4700,27.392785,3.495471
2015-07-13,29.1200,30.135169,3.845414
2015-07-14,27.9900,28.965775,3.696193
2015-07-15,25.1900,26.068163,3.326442
2015-07-16,26.0300,26.937446,3.437367
2015-07-17,27.3500,28.303464,3.611678
2015-07-20,27.0900,28.034400,3.577344
2015-07-21,27.5500,28.510436,3.638089
2015-07-22,27.1800,28.127537,3.589229
2015-07-23,28.0000,28.976124,3.697513
2015-07-24,27.2800,28.231023,3.602435
2015-07-27,24.5500,25.405851,3.241927
2015-07-28,25.3300,26.213043,3.344929
2015-07-29,26.5300,27.454877,3.503394
2015-07-30,25.3300,26.213043,3.344929
2015-07-31,25.8400,26.740823,3.412277
2015-08-03,26.6600,27.589409,3.520561
2015-08-04,27.4900,28.448344,3.630166
2015-08-05,26.7300,27.661849,3.529805
2015-08-06,26.8100,27.744638,3.540369
2015-08-07,27.3000,28.251721,3.605076
2015-08-10,28.3900,29.379720,3.749015
2015-08-11,27.8900,28.862289,3.682988
2015-08-12,26.4500,27.372088,3.492830
2015-08-13,26.8500,27.786033,3.545651
