date,close,peTTM,pbMRQ
2015-01-05,11.2300,18.885034,1.868964
2015-01-06,11.4300,19.221366,1.902249
2015-01-07,11.3600,19.103650,1.890600
2015-01-08,11.4500,19.254999,1.905578
2015-01-09,11.4600,19.271816,1.907242
2015-01-12,11.6800,19.641781,1.943856
2015-01-13,11.8000,19.843580,1.963827
2015-01-14,11.7700,19.793130,1.958834
2015-01-15,11.7500,19.759497,1.955506
2015-01-16,12.0400,20.247178,2.003769
2015-01-19,11.7600,19.776314,1.957170
2015-01-20,12.4300,20.903026,2.068676
2015-01-21,12.5600,21.121641,2.090311
2015-01-22,12.7300,21.407523,2.118603
2015-01-23,12.5000,21.020742,2.080325
2015-01-26,12.5800,21.155275,2.093639
2015-01-27,12.7100,21.373890,2.115275
2015-01-28,12.5700,21.138458,2.091975
2015-01-29,12.6500,21.272991,2.105289
2015-01-30,12.5000,21.020742,2.080325
2015-02-02,12.6600,21.289807,2.106953
2015-02-03,12.7900,21.508423,2.128589
2015-02-04,12.5000,21.020742,2.080325
2015-02-05,12.4200,20.886209,2.067011
2015-02-06,12.0800,20.314445,2.010426
2015-02-09,12.0700,20.297628,2.008762
2015-02-10,12.2100,20.533061,2.032062
2015-02-11,12.5400,21.088008,2.086982
2015-02-12,12.5800,21.155275,2.093639
2015-02-13,12.5600,21.121641,2.090311
2015-02-16,12.6500,21.272991,2.105289
2015-02-17,12.8000,21.525240,2.130253
2015-02-25,12.6900,21.340257,2.111946
2015-02-26,12.7100,21.373890,2.115275
2015-02-27,13.3200,22.399702,2.216795
2015-03-02,13.3200,20.507540,2.216795
2015-03-03,13.1000,20.168827,2.180181
2015-03-04,13.1700,20.276599,2.191831
2015-03-05,13.3900,20.615313,2.228444
2015-03-06,13.2300,20.368976,2.201816
2015-03-09,13.6400,21.000214,2.270051
2015-03-10,13.9000,21.400511,2.313322
2015-03-11,13.8100,21.261947,2.298343
2015-03-12,13.7900,21.231155,2.295015
2015-03-13,13.7300,21.138778,2.285029
2015-03-16,14.0700,21.662244,2.341614
2015-03-17,13.9900,21.539076,2.328300
2015-03-18,13.9200,21.447691,2.280752
2015-03-19,13.7900,21.247390,2.259452
2015-03-20,13.8500,21.339837,2.269283
2015-03-23,14.2600,21.971557,2.336460
2015-03-24,14.2800,22.002373,2.339737
2015-03-25,14.1800,21.848295,2.323352
2015-03-26,14.3900,22.171859,2.357760
2015-03-27,14.2800,22.002373,2.339737
2015-03-30,14.3100,22.048596,2.344652
2015-03-31,14.0100,21.587678,2.295638
2015-04-01,14.2200,21.911262,2.330048
2015-04-02,14.5500,22.419751,2.384121
2015-04-03,14.9800,23.082328,2.454580
2015-04-07,15.2400,23.482956,2.497183
2015-04-08,14.8700,22.912832,2.436555
2015-04-09,14.5500,22.419751,2.384121
2015-04-10,14.8000,22.804970,2.425085
2015-04-13,15.4500,23.806540,2.531593
2015-04-14,15.8200,24.376664,2.592220
2015-04-15,14.9700,23.066919,2.452941
2015-04-16,15.1000,23.267233,2.474243
2015-04-17,15.0500,23.190189,2.466050
2015-04-20,14.4400,22.250255,2.366097
2015-04-21,14.9900,23.097737,2.456218
2015-04-22,15.5900,24.022263,2.554533
2015-04-23,15.3500,22.928758,2.454092
2015-04-24,15.1500,22.630012,2.422117
2015-04-27,15.3300,22.898884,2.450894
2015-04-28,14.6900,21.942896,2.348574
2015-04-29,14.8600,22.196830,2.375753
2015-04-30,14.8600,22.196830,2.375753
2015-05-04,14.9000,22.256580,2.382148
2015-05-05,15.1200,22.585200,2.417320
2015-05-06,15.2400,22.764448,2.436506
2015-05-07,14.4200,21.539589,2.305407
2015-05-08,14.8500,22.181893,2.374154
2015-05-11,15.5400,23.212567,2.484468
2015-05-12,15.9100,23.765247,2.543622
