date,close,peTTM,pbMRQ
2015-01-05,40.2600,209.038476,3.934947
2015-01-06,40.3300,209.401931,3.941789
2015-01-07,38.9400,202.184756,3.805933
2015-01-08,38.5100,199.952104,3.763905
2015-01-09,38.4400,199.588649,3.757063
2015-01-12,39.4800,204.988550,3.858711
2015-01-13,40.3200,209.350009,3.940812
2015-01-14,39.4800,204.988550,3.858711
2015-01-15,39.0800,202.911665,3.819616
2015-01-16,39.5700,205.455849,3.867508
2015-01-19,38.3100,198.913662,3.744357
2015-01-20,38.9500,202.236678,3.806910
2015-01-21,39.4800,204.988550,3.858711
2015-01-22,39.8100,206.701980,3.890965
2015-01-23,40.1100,208.259644,3.920287
2015-01-26,40.1000,208.207722,3.919309
2015-01-27,40.0000,207.688501,3.909535
2015-01-28,40.4000,209.765386,3.948631
2015-01-29,39.7600,206.442370,3.886078
2015-01-30,38.2600,198.654051,3.739471
2015-02-02,38.4700,199.744416,3.759996
2015-02-03,38.7300,201.094391,3.785408
2015-02-04,38.2700,198.705973,3.740448
2015-02-05,37.7300,195.902178,3.687669
2015-02-06,36.2300,188.113860,3.541062
2015-02-09,36.2300,188.113860,3.541062
2015-02-10,37.1400,192.838773,3.630004
2015-02-11,36.6100,190.086900,3.578202
2015-02-12,37.8800,196.681010,3.702330
2015-02-13,41.6700,216.359496,4.072758
2015-02-16,45.8400,238.011022,4.480327
2015-02-17,50.4200,261.791355,4.927969
2015-02-25,49.8900,259.039483,4.876168
2015-02-26,49.2800,255.872233,4.816548
2015-02-27,50.5800,285.967603,4.943607
2015-03-02,51.7800,292.752125,5.060893
2015-03-03,51.3600,290.377542,5.019843
2015-03-04,51.9900,293.939416,5.081419
2015-03-05,57.1900,323.339011,5.589658
2015-03-06,52.3000,295.692084,5.111717
2015-03-09,51.2000,289.472939,5.004205
2015-03-10,51.2000,289.472939,5.004205
2015-03-11,50.0000,282.688417,4.886919
2015-03-12,49.1200,277.713101,4.800909
2015-03-13,49.9800,282.575342,4.884964
2015-03-16,51.1400,289.133713,4.998341
