date,close,peTTM,pbMRQ
2015-01-05,19.3300,154.620000,4.424279
2015-01-06,21.2600,170.058003,4.866020
2015-01-07,20.7000,165.578583,4.737847
2015-01-08,21.5500,172.377703,4.932396
2015-01-09,20.7000,165.578583,4.737847
2015-01-12,19.5600,156.459762,4.476922
2015-01-13,20.3900,163.098904,4.666894
2015-01-14,21.0700,168.538200,4.822533
2015-01-15,21.3100,170.457952,4.877464
2015-01-16,21.7800,174.217465,4.985039
2015-01-19,20.8600,166.858417,4.774468
2015-01-20,22.3800,179.016845,5.122368
2015-01-21,23.5100,188.055675,5.381004
2015-01-22,25.8600,206.853244,5.918875
2015-01-23,26.1000,208.772996,5.973807
2015-01-26,26.2900,210.292799,6.017294
2015-01-27,26.5800,212.612499,6.083670
2015-01-28,25.0000,199.974134,5.722037
2015-01-29,24.9800,199.814155,5.717460
2015-01-30,24.6000,196.774548,5.630485
2015-02-02,25.7000,205.573410,5.882254
2015-02-03,25.7500,205.973358,5.893698
2015-02-04,24.9900,199.894144,5.719748
2015-02-05,24.6300,197.014517,5.637351
2015-02-06,23.6400,189.095541,5.410758
2015-02-09,23.2400,185.895955,5.319206
2015-02-10,23.7500,189.975427,5.435935
2015-02-11,24.5900,196.694558,5.628196
2015-02-12,24.2100,193.654951,5.541221
2015-02-13,24.6400,197.094506,5.639640
2015-02-16,24.7300,197.814413,5.660239
2015-02-17,24.4800,195.814672,5.603019
2015-02-25,26.0200,208.133079,5.955496
2015-02-26,26.1200,208.932975,5.978384
2015-02-27,27.0300,216.212034,6.186667
2015-03-02,27.4400,219.491609,6.280508
2015-03-03,27.2800,218.211775,6.243887
2015-03-04,26.8500,214.772220,6.145468
2015-03-05,26.1100,208.852985,5.976096
2015-03-06,26.0000,207.973099,5.950919
2015-03-09,26.6000,212.772478,6.088248
2015-03-10,26.3400,210.692747,6.028738
2015-03-11,25.9600,207.653141,5.941763
2015-03-12,26.0700,208.533027,5.966940
2015-03-13,25.9800,207.813120,5.946341
2015-03-16,26.7500,213.972323,6.122580
2015-03-17,27.1800,217.411878,6.220999
2015-03-18,27.3100,218.451744,6.250753
2015-03-19,27.0100,216.052054,6.182089
2015-03-20,26.9000,215.172168,6.156912
2015-03-23,26.9400,215.492127,6.166067
2015-03-24,26.4800,211.812603,6.060782
2015-03-25,25.8600,206.853244,5.918875
2015-03-26,26.8800,215.012189,6.152334
2015-03-27,26.3600,210.852727,6.033316
2015-03-30,26.5900,212.692489,6.085959
2015-03-31,27.1600,204.812454,6.046422
2015-04-01,27.2800,205.717369,6.073137
2015-04-02,27.1000,204.359997,6.033065
2015-04-03,28.9700,218.461591,6.449369
2015-04-07,28.7000,216.425532,6.389261
2015-04-08,27.5900,208.055067,6.142150
2015-04-09,26.5200,199.986240,5.903944
2015-04-10,27.0600,204.058358,6.024160
2015-04-13,27.0400,203.907539,6.019708
2015-04-14,26.5500,200.212469,5.910623
2015-04-15,26.0300,196.291170,5.794859
2015-04-16,26.5900,200.514108,5.919528
2015-04-17,27.8800,210.241945,6.206710
2015-04-20,29.1200,219.592735,6.482762
2015-04-21,30.2800,228.340247,6.741004
2015-04-22,30.3800,229.094343,6.763266
2015-04-23,29.7100,224.041901,6.614109
2015-04-24,31.0000,233.769738,6.901292
2015-04-27,32.0100,241.386107,7.126141
2015-04-28,32.2400,280.129970,7.290558
2015-04-29,33.7200,292.989534,7.625237
2015-04-30,34.6000,300.635762,7.824234
2015-05-04,35.7400,310.541102,8.082027
