date,close,peTTM,pbMRQ
2015-01-05,5.5900,79.421418,1.567244
2015-01-06,5.6900,80.842194,1.595281
2015-01-07,5.7500,81.694660,1.612103
2015-01-08,5.4800,77.858563,1.536404
2015-01-09,5.4800,77.858563,1.536404
2015-01-12,5.6400,80.131806,1.581263
2015-01-13,5.6500,80.273884,1.584066
2015-01-14,5.4500,77.432330,1.527993
2015-01-15,5.4700,77.716486,1.533601
2015-01-16,5.4200,77.006097,1.519582
2015-01-19,4.8800,69.333903,1.368185
2015-01-20,5.0300,71.465068,1.410240
2015-01-21,5.2300,74.306621,1.466313
2015-01-22,5.2200,74.164544,1.463509
2015-01-23,5.2600,74.732854,1.474724
2015-01-26,5.4000,76.721942,1.513975
2015-01-27,5.2700,74.874932,1.477527
2015-01-28,5.1500,73.170000,1.443884
2015-01-29,5.1000,72.459612,1.429865
2015-01-30,4.9900,70.896757,1.399025
2015-02-02,4.8300,68.623515,1.354167
2015-02-03,4.8900,69.475981,1.370988
2015-02-04,4.7200,67.060660,1.323326
2015-02-05,4.7700,67.771049,1.337345
2015-02-06,4.4800,63.650796,1.256039
2015-02-09,4.5100,64.077029,1.264449
2015-02-10,4.6400,65.924039,1.300897
2015-02-11,4.6700,66.350272,1.309308
2015-02-12,4.7600,67.628971,1.334541
2015-02-13,4.7300,67.202738,1.326130
2015-02-16,4.7200,67.060660,1.323326
2015-02-17,5.0700,72.033379,1.421454
2015-02-25,5.1000,72.459612,1.429865
2015-02-26,5.1100,72.601689,1.432669
2015-02-27,5.1900,73.738311,1.455098
2015-03-02,5.1700,73.454155,1.449491
2015-03-03,4.9600,70.470524,1.390614
2015-03-04,4.9600,70.470524,1.390614
2015-03-05,4.8300,68.623515,1.354167
2015-03-06,4.9100,69.760136,1.376596
2015-03-09,4.9800,70.754680,1.396221
2015-03-10,5.2300,74.306621,1.466313
2015-03-11,5.7500,81.694660,1.612103
2015-03-12,5.8700,83.399592,1.645747
2015-03-13,6.4600,91.782175,1.811163
2015-03-16,7.1100,101.017223,1.993400
2015-03-17,7.8200,111.104738,2.192460
2015-03-18,8.1600,115.935379,2.287784
2015-03-19,8.0200,113.946291,2.248533
2015-03-20,7.8700,111.815126,2.206478
2015-03-23,7.9800,113.377981,2.237319
2015-03-24,8.5100,120.908097,2.385912
2015-03-25,8.2500,117.214078,2.313017
2015-03-26,8.0600,114.514602,2.259748
2015-03-27,7.7900,110.678505,2.184049
2015-03-30,8.2100,116.645767,2.301803
2015-03-31,7.9200,43.855122,2.186959
2015-04-01,8.1600,45.184065,2.253230
2015-04-02,8.1300,45.017947,2.244946
2015-04-03,8.3300,46.125399,2.300173
2015-04-07,9.1600,50.721328,2.529361
2015-04-08,9.4700,52.437879,2.614962
2015-04-09,9.6100,53.213096,2.653620
2015-04-10,9.7100,53.766822,2.681233
2015-04-13,9.8800,54.708157,2.728176
2015-04-14,9.5800,53.046978,2.645336
2015-04-15,9.3200,51.607290,2.573542
2015-04-16,9.1600,50.721328,2.529361
2015-04-17,9.9400,55.040393,2.744744
2015-04-20,10.4500,57.864397,2.885571
2015-04-21,10.5500,58.418123,2.913184
2015-04-22,10.8000,59.802439,2.982216
2015-04-23,10.5400,25.986227,2.762854
2015-04-24,10.8300,26.701218,2.838871
2015-04-27,11.1300,27.440864,2.917510
2015-04-28,10.6400,26.232776,2.789067
2015-04-29,10.5500,26.010882,2.765475
2015-04-30,10.7800,26.577944,2.825765
2015-05-04,10.6900,26.356050,2.802173
2015-05-05,9.9800,24.605555,2.616061
2015-05-06,9.4300,23.249537,2.471889
2015-05-07,8.8100,21.720936,2.309368
2015-05-08,9.4300,23.249537,2.471889
2015-05-11,9.5500,23.545395,2.503345
2015-05-12,9.6100,23.693325,2.519072
2015-05-13,9.2900,22.904369,2.435191
2015-05-14,9.3500,23.052298,2.450919
2015-05-15,8.9600,22.090758,2.348688
2015-05-18,8.7700,21.622316,2.298883
2015-05-19,9.3100,22.953679,2.440433
2015-05-20,9.6300,23.742634,2.524315
2015-05-21,9.8300,24.235732,2.576741
2015-05-22,9.9500,24.531590,2.608197
2015-05-25,10.7500,26.503979,2.817901
2015-05-26,10.9900,27.095696,2.880812
2015-05-27,11.0100,27.145006,2.886055
2015-05-28,9.9100,24.432971,2.597712
2015-05-29,9.9400,24.506935,2.605575
2015-06-01,10.3400,25.493130,2.710428
2015-06-02,10.3700,25.567094,2.718291
2015-06-03,10.3900,25.616404,2.723534
2015-06-04,10.3800,25.591749,2.720913
2015-06-05,10.7000,26.380705,2.804794
2015-06-08,11.7700,29.018775,3.085274
