date,close,peTTM,pbMRQ
2015-01-05,37.0100,309.632484,2.918595
2015-01-06,37.6900,315.321490,2.972220
2015-01-07,36.9900,309.465161,2.917018
2015-01-08,36.2600,303.357846,2.859451
2015-01-09,36.4500,304.947421,2.874434
2015-01-12,35.5100,297.083208,2.800306
2015-01-13,35.5600,297.501517,2.804249
2015-01-14,35.4500,296.581237,2.795574
2015-01-15,36.0700,301.768271,2.844467
2015-01-16,36.3700,304.278126,2.868125
2015-01-19,33.8800,283.446327,2.671765
2015-01-20,35.2700,295.075324,2.781380
2015-01-21,36.5400,305.700378,2.881531
2015-01-22,38.3300,320.675848,3.022690
2015-01-23,37.3700,312.644311,2.946985
2015-01-26,37.8700,316.827403,2.986415
2015-01-27,38.1400,319.086273,3.007707
2015-01-28,38.4000,321.261481,3.028210
2015-01-29,37.2800,311.891354,2.939887
2015-01-30,36.1100,302.102918,2.847622
2015-02-02,36.1000,302.019257,2.846833
2015-02-03,36.1000,302.019257,2.846833
2015-02-04,35.9600,300.847991,2.835793
2015-02-05,35.1400,293.987720,2.771128
2015-02-06,33.8600,283.279004,2.670187
2015-02-09,33.7100,282.024076,2.658359
2015-02-10,34.4600,288.298714,2.717503
2015-02-11,34.4700,288.382376,2.718292
2015-02-12,34.4200,287.964067,2.714349
2015-02-13,35.2800,295.158985,2.782168
2015-02-16,35.5100,297.083208,2.800306
2015-02-17,35.4100,296.246589,2.792420
2015-02-25,35.6300,298.087150,2.809769
2015-02-26,36.3600,304.194465,2.867337
2015-02-27,36.7000,307.038967,2.894149
2015-03-02,36.9900,309.465161,2.917018
2015-03-03,36.4600,305.031083,2.875223
2015-03-04,36.6900,306.955305,2.893360
2015-03-05,35.6300,298.087150,2.809769
2015-03-06,35.6300,298.087150,2.809769
2015-03-09,37.9000,317.078388,2.988780
2015-03-10,37.0000,309.548823,2.917807
2015-03-11,37.0600,310.050794,2.922538
2015-03-12,37.1700,310.971074,2.931213
2015-03-13,36.9400,309.046851,2.913075
2015-03-16,37.4700,1168.568917,2.967395
2015-03-17,38.3000,1194.453950,3.033125
2015-03-18,38.8900,1212.854155,3.079850
2015-03-19,39.1700,1221.586455,3.102024
2015-03-20,38.7900,1209.735476,3.071930
2015-03-23,39.0200,1216.908437,3.090145
2015-03-24,39.4700,1230.942491,3.125782
2015-03-25,42.2400,1317.329892,3.345149
2015-03-26,46.4600,1448.938134,3.679348
2015-03-27,44.5800,1390.306974,3.530463
2015-03-30,45.8100,1428.666722,3.627871
2015-03-31,45.0200,1404.029160,3.565308
2015-04-01,45.3700,1414.944536,3.593026
2015-04-02,45.3800,1415.256404,3.593818
2015-04-03,47.0900,1468.585810,3.729240
2015-04-07,47.5800,1483.867335,3.768045
2015-04-08,46.2100,1441.141437,3.659549
2015-04-09,44.6900,1393.737520,3.539174
2015-04-10,45.7300,1426.171779,3.621536
2015-04-13,46.2500,1442.388908,3.662717
2015-04-14,48.9200,1525.657630,3.874164
2015-04-15,46.2200,1441.453305,3.660341
2015-04-16,49.2900,1537.196741,3.903466
2015-04-17,54.2200,1690.947602,4.293892
2015-04-20,56.4500,1760.494138,4.470494
2015-04-21,54.3300,1694.378149,4.302603
2015-04-22,55.5600,1732.737897,4.400012
2015-04-23,54.5600,1701.551110,4.320818
2015-04-24,54.6300,1703.734185,4.326361
2015-04-27,59.6500,583.001294,4.689335
2015-04-28,58.2500,569.318112,4.579275
2015-04-29,56.8200,555.341718,4.466856
2015-04-30,57.0300,557.394196,4.483365
2015-05-04,61.4700,600.789430,4.832412
2015-05-05,57.7300,564.235787,4.538395
2015-05-06,53.6800,524.652296,4.220008
2015-05-07,50.1200,489.857918,3.940142
